Slide;Pular Tópico;Personagem 1 Corpo;Personagem 1 Rosto;Personagem 2 Corpo;Personagem 2 Rosto;Personagem 3 Corpo;Personagem 3 Rosto;Origem Texto;Dialogo
9;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;EU? NERVOSO!?!
9;;Falando;;;;;;Ed;Inspeção de pacote. Inspeciona pacote.
9;;Falando;;;;;;Ed;Monitora e analisa o tráfego de rede pra detectar ameaça, diagnosticar os enrosco e garantir que as burocracia de segurança sejam seguida.
9;;Falando;;;;;;Ed;Daí consegue controle sobre a rede quando acha ameaças conhecida por meio da análise dos pacote.
9;;Falando;;;;;;Ed;Ajuda os dado a não vazarem e a campear as atividade suspeita antes delas se espraiarem por aí.
9;;;;Falando;;;;En;Parece um bebê explicando comparado a mim.
9;;;;Falando;;Reagindo;;En;Diga pra eles, Lari.
9;;;;Reagindo;Feliz;Falando;Feliz;La;C-Claro que sim, senhor Kaiser… Você é o melhor…
9;;;;;;;;Na;O trabalho de puxador de saco em tempo integral não paga tão bem quanto deveria.
10;;;Feliz;Falando;Feliz;;Feliz;En;Te darei a incrível honra de explicar essa parte, servo.
10;;;;Falando;;;;En;Já que preciso guardar minha bessílima voz.
10;;;;;;Falando;Feliz;La;P-Pode deixar…
10;;;;;;Falando;;La;T-Tem dois tipos de inspetores pacotais, hehe…
10;;;;;;Falando;;La;O primeiro é o SPI.
10;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;La;Significa Stateful Packet Inspection… Eu preciso traduzir…?
10;;;;;;Falando;Feliz;La;Não sei se os telespectadores entendem inglês… Não que seja uma obrigação, mas…
10;;;Feliz;Falando;Feliz;;Feliz;En;Para de firula! Vai logo.
10;;;;;;Falando;;La;SPI analisa o estado da conexão. Confere se o pacote faz parte de uma sessão legítima…
10;;;Feliz;;Feliz;Falando;Feliz;La;Com foco nas camadas de rede e transporte. IPs, portas e flags TCP. É bem rápida também, só não consegue ver o conteúdo interno dos dados.
10;;;;Falando;;;;En;Precisava ter umas aulinhas comigo, eu sempre vejo tudo. Olhos de águia americana original.
10;;;;;;;;Na;E cérebro de um coala filhote.
10;;;;;;Falando;;La;DPI, do inglês Deep Packet Inspection.
10;;;;;;Falando;;La;Esse vai lá no fundo.
10;;;;Falando;;;;En;Ihhhh… Que papo é esse.
10;;;Feliz;;Feliz;Falando;Feliz;La;U-Uh… Bem… Ele vai além do cabeçalho e examina a carga do pacote na camada de aplicação. É um pouco mais pesado que o outro.
10;;;;;;Falando;Vergonha;La;Consegue identificar, por exemplo, se um tráfego que parece ser uma pesquisa normal na web sobre dicas de como sair do s-seu e-emprego abusivo é, na verdade, um comando de controle de um código malicioso.
10;;;;;;;;Na;Larisso sorri sem graça, esperando que Enzo não tenha notado sua crítica nada sutil.
10;;;;Falando;;;;En;Já fez seu showzinho, vermelho.
10;;;;Falando;;;;En;Deixa com o pai agora.
11;;;Feliz;Falando;Feliz;;Feliz;En;Exemplos!
11;;;Feliz;Falando;Feliz;;Feliz;En;O primeiro é o… Uíri…charque!
11;;;Feliz;Falando;Feliz;;Feliz;En;Ele faz a… capitura. Como um tubarão!
11;;;Feliz;Falando;Feliz;;Feliz;En;Depois faz a inspequição e os relatórios!
11;;;Feliz;Falando;Feliz;;Feliz;En;O segundo é o IDS! Identifica, depecta e sinaliza!
11;;;Feliz;Falando;Feliz;;Feliz;En;Tem um megafone bem ali.
11;;Falando;Surpresa;;;;;Ed;Bah, magrão.
11;;Falando;;;;;;Ed;Tu tá só lendo as figura.
11;;Falando;Surpresa;Reagindo;Surpresa;Reagindo;Surpresa;Ed;Vai explicar não?
11;;;;Falando;;;;En;Sua mente é muito inferior na evolução humana pra compreder como meu cérebo quântico superior fractal processa informações.
11;;;;Falando;;;;En;Você ainda é só um mentecrapto.
11;;;;;;;;Na;Enzo nem sabe o que “mentecapto” significa na prática.
11;;Falando;;;;;;Ed;…
11;;;Feliz;Falando;Feliz;;Feliz;En;Uíricharque coleta pacotes de rede… Com uma caixa!
11;;Falando;;;;;;Ed;Barbaridade…
11;;Falando;Feliz;;;;;Ed;Wireshark, na verdade, é um baita analisador de protocolo de rede.
11;;Falando;;;;;;Ed;Ele captura o tráfego que passa pela rede e destrincha os pacote. Pra ver o que tem lá.
11;;Falando;;;;;;Ed;IDS monitora o tráfego. Fica no bico.
11;;Falando;;;;;;Ed;Avisa quando acha atividade suspeita ou violações na politicage.
11;;Falando;;;;;;Ed;Detecta problema, mas não se mete no fluxo.
12;;Falando;;;;;;Ed;IPS faz a mesma coisa que o IDS, só que em cima do laço.
12;;Falando;Surpresa;;;;;Ed;Pode bloquear o tráfego antes que o estorvo aconteça.
12;;Falando;;;;;;Ed;IDPS é os dois junto.
12;;Falando;;;;;;Ed;Monitora, identifica e protege a rede.
12;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;En;Seu bigodudo de merda, você tá morrendo inveja de mim, igual a todos os outros!
12;;;Feliz;Falando;Feliz;;Feliz;En;Fica querendo tomar o meu lugar, mesmo sabendo que ia dizer a mesma coisa!
12;;;;Reagindo;Vergonha;Falando;Vergonha;La;S-Senhor Kaiser…
12;;;;;;;;Na;O capitão tablet desliza discretamente o dedo pela tela. Um áudio relaxante com sons do oceano começa a tocar pelas caixas de som do escritório.
12;;;;Falando;Feliz;;;En;Uff… Tá bom…
12;;;;Falando;;;;En;Hmm…
12;;;;Falando;;;;En;Sua sorte que não vou me rebaixar ao seu nível. Diferente de um lambedor de cavalos que nem você, eu ainda tenho classe.
12;;Falando;;;;;;Ed;…
12;;;;;;;;Na ;O analista forense acabou de concluir que Enzo Kaiser tem a maturidade mental de uma criança de seis anos.
13;;Falando;Surpresa;;;;;Ed;Bah, o NGFW é a nova geração de Firewalls. Um entrevero de funções.
13;;Falando;Vergonha;;Surpresa;;Surpresa;Ed;Ele consolida as ferramentas tradicionais, além de gerenciar alguns recursos novos.
13;;Falando;;;;;;Ed;A foto já tem uma baita explicação. Mas vou resumir.
13;;Falando;;;;;;Ed;Podem ter VPN integrada. Dá pra controlar os acesso externo.
13;;Falando;Surpresa;;;;;Ed;Filtragem bloqueia site de bandido.
13;;Falando;;;;;;Ed;Antimalware cata e impede código malicioso.
13;;Falando;;;;;;Ed;Inteligência de ameaça fica no bico de ataque já conhecido.
13;;Falando;;;;;;Ed;Inspeção profunda revira dado pra achar estorvo escondido.
13;;Falando;;;;;;Ed;Segurança de e-mail impede golpe, anexo malicioso e outras chinelage.
13;;Falando;;;;;;Ed;IPS monitora o tráfego e tranca ameaça na hora que aparece.
13;;Falando;;;;;;Ed;E o controle de aplicação decide quais programa são permitido na rede.
13;;Falando;;;;;;Ed;Juntando tudo, tu tem uma visão completa do que os vivente tão fazendo. E faz tudo num talagaço só.
14;;;;Falando;Feliz;;;En;Vamos acabar logo com isso, esse é o último tópico.
14;;;Surpresa;Falando;Bravo;Reagindo;Bravo;En;Já cansei desse bosta me interrompendo, prefiro que você explique, Lari.
14;;;;Falando;Vergonha;;;En;Só trate de parar com esses gaguejos e choraminguos, deixa de ser um bebê chorão.
14;;;;;;Falando;Surpresa;La;Ah… O-Okay…
14;;;Feliz;;Feliz;Falando;Feliz;La;O vazamento de dados é… bom… é bem ruim…
14;;;Surpresa;;Surpresa;Falando;Vergonha;La;D-Desculpa, eu… Não sei se…
14;;Falando;;;;;;Ed;Tu consegue, guri.
14;;Falando;;;;;;Ed;Vai firme.
14;;;;;;;;Na;Mesmo com poucas palavras, Larisso sentiu a verdade no tom do sênior.
14;;;;;;;;Na;Pela primeira vez, em muito tempo, o assistente se sentiu confiante.
14;;;;;;Falando;;La;O vazamento de dados acontece quando uma informação que deveria ser secreta acaba sendo acessada, alterada ou divulgada por pessoas que não tinham autorização.
14;;;Surpresa;;Surpresa;Falando;Vergonha;La;Para evitar isso, primeiro precisamos entender os três estados dos dados...
14;;;;;;Falando;;La;O estado em repouso, quando a informação está armazenada e guardadinha.
14;;;;;;Falando;;La;O estado em trânsito, quando ela está sendo enviada pela rede, por e-mail ou entre sistemas.
14;;;;;;Falando;Feliz;La;E o estado em uso, quando está sendo processado pelo computador, normalmente na memória RAM.
14;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;La;Podia ser memória sapo, né? Hehe…
14;;;;;;Falando;;La;Uh…
14;;;;;;;;Na;O ruivo morreria de fome se fizesse stand-up.
14;;;Surpresa;;Surpresa;Falando;Vergonha;La;Muitos vazamentos acontecem por deslizes de pessoas ou sistemas configurados do jeito errado, criando brechas de segurança sem querer.
14;;;;;;Falando;Bravo;La;Diria que uma das causas são escalas muito puxadas de trabalho, mas isso é assunto para outro momento…
14;;;;;;Falando;;La;Os piores são os ataques planejados, que usam golpes, falhas de sistemas e movimentação dentro da rede para roubar informações valiosas.
14;;;;;;Falando;Feliz;La;Um incidente desses pode causar danos na reputação das empresas, perda de vantagem competitiva e… claro, perdas financeiras.
14;;;Feliz;Falando;Feliz;;Feliz;En;Vira essa boca pra lá!
14;;;;Falando;Surpresa;;;En;Nunca vamos perder nossa vantagem competitiva.
14;;;Feliz;Falando;Feliz;;Feliz;En;Somos o combustível do progresso!
14;;;;;;Falando;Vergonha;La;S-Sim, somos, senhor…
14;;;;Falando;;;;En;Eu.
14;;;;Falando;;;;En;Eu sou.
14;;;;;;Falando;;La;Hm… er…
14;;;Surpresa;;Surpresa;Falando;Vergonha;La;Para se proteger disso, devemos combinar várias camadas de segurança, como ferramentas contra vazamento, controle de acessos e treinamento constante dos funcionários.
14;;;;;;Falando;;La;Diminuir a carga horária e disponibilizar mais tempo de descanso pode ajudá-los a se concentrar melhor também…
14;;;Feliz;Falando;Feliz;;Feliz;En;Bobagem! Já trabalham pouco.
14;;;;Falando;;;;En;Por isso esse país não sai do lugar.
14;;;;Reagindo;Feliz;Falando;Feliz;La;E-Está certíssimo, senhor Kaiser…
14;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Já acabou?
14;;Falando;;;;;;Ed;Pergunta pro vivente assistindo.
14;21;Falando;Surpresa;Reagindo;Surpresa;Reagindo;Surpresa;Ed;Terminar aqui ou não?
15;;;;Falando;;;;En;Porque não acabam logo com esse sofrimento…
15;;;Feliz;Falando;Feliz;;Feliz;En;Você explica, chucro! Já cansei dessa papagaiada.
15;;Falando;;;;;;Ed;Vazamento e a violação de dados são diferentes.
15;;Falando;;;;;;Ed;Como o guri ali explicou arrecém, vazamento é quando os dados se espraiam pela internet afora sem autorização.
15;;Falando;;;;;;Ed;Violação é a confirmação de que as informações foram acessadas ou mexidas sem autorização.
15;;Falando;;;;;;Ed;Um é a exposição dos dados. O outro é a segurança dos dados comprometida.
16;;Falando;;;;;;Ed;É importante entender o ciclo pra proteger os dado.
16;;Falando;;;;;;Ed;O piá já explicou, mas vou reforçar.
16;;;;;;;;Na;O homem de bigode faz um joinha para o assistente.
16;;Falando;;;;;;Ed;Dados em repouso.
16;;Falando;;;;;;Ed;São os que tão guardado.
16;;Falando;;;;;;Ed;Daí tu protege com permissões, controle de acesso e essas coisa.
16;;Falando;;;;;;Ed;Dados em trânsito.
16;;Falando;;;;;;Ed;São os que tão dando banda entre os sistema.
16;;Falando;;;;;;Ed;Pra esses aí, o jeito é usar criptografia.
16;;;;Falando;Bravo;;;En;Odeio trânsito.
16;;;;Falando;;;;En;Mas essa cidade maldita não tem heliportos o suficiente.
16;;Falando;;;;;;Ed;…
16;;;;;;;;Na;Eduardo não costuma se estressar, mas hoje não é um dia de costume.
16;;Falando;;;;;;Ed;E tem os dado em uso.
16;;Falando;;;;;;Ed;São os que tão sendo processado naquela hora.
16;;Falando;;;;;;Ed;Ficam na memória RAM, nos caches e em outras partes do sistema.
16;;Falando;Feliz;;Feliz;;Feliz;Ed;Se tiver algum malware rodando na máquina ou uma falha bem esgualepada, dá pra pegar essas informações direto dali.
16;;Falando;;;;;;Ed;O jeito é ficar no bico dos dados do começo ao fim, sem nem parar pro chimarrão.
16;;;Surpresa;Falando;Vergonha;;Surpresa;En;Oh, Jesus...
16;;;;Falando;;;;En;O cara não para de ser caipira nunca, meu.
16;;;;Falando;;;;En;Mó nojo de chimarrão.
16;;;;Falando;Surpresa;;;En;Água quente com mato. Eu hein.
16;;Falando;Vergonha;;Surpresa;;Surpresa;Ed;...
16;;;;;;;;Na;Seria uma morte rápida, pensa o analista.
17;;;Surpresa;Falando;Vergonha;;Surpresa;En;Como os vazamentos acontecem...
17;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Estamos mais acostumados a lidar com vazamentos de petróleo, não é, Lari?
17;;;;;;Falando;Vergonha;La;S-Sim…
17;;;Surpresa;Reagindo;Surpresa;Falando;Vergonha;La;Eles são horríveis, senhor Kaiser...
17;;;;Falando;Feliz;;;En;É, claro, claro… Horríveis.
17;;;Feliz;Falando;Feliz;;Feliz;En;Mas também podem ser engraçados!
17;;;Feliz;Falando;Surpresa;;Feliz;En;Aquele monte de bicho desesperado se debatendo na água preta, hahá!
17;;;;Falando;;;;En;Peixes morrendo sem conseguir respirar. É muito irôquino.
17;;;Surpresa;;Surpresa;Falando;Vergonha;La;Irônico...
17;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Hã?
17;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;O que você disse, Lari?
17;;;Surpresa;;Surpresa;Falando;Vergonha;La;N-Nada, senhor...
17;;;Surpresa;;Surpresa;Falando;Vergonha;La;E-Enfim...
17;;;Surpresa;;Surpresa;Falando;Vergonha;La;Eu posso explicar essa parte enquanto o senhor... descansa um pouquinho.
17;;;;;;;;Na;O garoto do dispositivo coloca alguns efeitos sonoros de baleia para tocar.
17;;;;;;Falando;;La;Dados podem vazar por muitas causas… Começamos falando do acesso inicial.
17;;;Surpresa;;Surpresa;Falando;Vergonha;La;Pode ocorrer por deslizes de funcionários, como quando compartilham informações que não deveriam ou enviam dados para a pessoa errada, são causas comuns de vazamentos.
17;;;;;;Falando;;La;Eu… Mas eu não os culpo totalmente porque…
17;;;;;;;;Na;O jovem olha para seu chefe rapidamente.
17;;;;;;Falando;;La;É…
17;;;;;;Falando;;La;Eles precisam fazer seu trabalho direitinho e… g-glorificar seu patrão por terem dado esse emprego a eles todos os dias…
17;;;;Falando;;;;En;Por isso você é meu segundo ruivo favorito, garoto.
17;;;;Falando;;;;En;Depois daquele cara que me deixou ganhar no golfe uma vez.
17;;;Surpresa;;Surpresa;Falando;Vergonha;La;Temos também o Shadow IT...
17;;;;;;Falando;;La;O uso de sistemas e serviços sem aprovação da equipe de segurança cria riscos e dificulta o monitoramento da organização.
17;;;;;;Falando;Vergonha;La;N-Nunca devemos usar os sistemas sem pedir antes… Por favor, gente…
17;;;;;;Falando;;La;Também existem problemas como configurações incorretas em serviços de nuvem, senhas fracas ou a falta de autenticação em duas etapas…
17;;;;;;Falando;;La;Meu tablet tem uma senha complicada justamente par–
17;;;;Falando;;;;En;É “larissocappacioficialpetrocaisautenticado” com um monte de números e símbolos no meio.
17;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Vergonha;La;S-Senhor! Porque disse isso?!
17;;;Feliz;Falando;Surpresa;;Feliz;En;Ah, qual é!
17;;;;Falando;;;;En;Ninguém vai querer mexer nesse seu tablet suado aí. Tem nada de interessante.
17;;;;;;Falando;;La;…
17;;Falando;;;;;;Ed;Relaxa, guri. Deixa a bucha comigo.
17;;Falando;;;;;;Ed;Exploração de vulnerabilidade.
17;;Falando;;;;;;Ed;Vivente com mais acesso do que deveria pode abrir um rombo por dentro.
17;;Falando;;;;;;Ed;E muito ataque começa explorando falha técnica ou surrupiando credencial.
17;;Falando;;;;;;Ed;Movimentação.
17;;Falando;;;;;;Ed;Depois que entra, o larápio sai farejando sistema importante e informação valiosa.
17;;Falando;;;;;;Ed;Capaz de malwares e falhas ajudarem ele a continuar na rede.
17;;Falando;;;;;;Ed;Quando acha seu tesouro, o sujeito começa a carregar os dado pra fora.
17;;Falando;Vergonha;;Surpresa;;Surpresa;Ed;Leva documento, cadastro, planilha... tudo que ele achar que vai render uns troco.
17;;Falando;;;;;;Ed;É o roubo dos dado.
17;;Falando;;;;;;Ed;Depois vem a extorsão.
17;;Falando;;;;;;Ed;Torrado pela grana, o larápio aparece cobrando uns pila pra não divulgar a muamba.
17;;Falando;;;;;;Ed;E não pagarem, tenta vender em leilão na deep web.
17;;Falando;Bravo;;;;;Ed;Bah, é uma pilantragem sem tamanho.
17;;;;Falando;Bravo;;;En;Tem que ser muito imbecil pra deixar sua empresa sofrer uma invasão dessas.
17;;;;;;Falando;;La;Na verdade, senhor… A PetroCais…
17;;;;Falando;;Reagindo;;En;Lari, os adultos estão conversando.
17;;;;Falando;;;;En;Depois falamos da minha fenonemal petrolífera.
17;;;;Falando;Surpresa;;;En;Toque os gritos eufóricos.
17;;;;;;Falando;;La;…
17;;;;;;;;Na;Larisso mexe no dispositivo e ativa os sons de uma plateia vibrando.
17;;;;;;;;Na;Enquanto isso, observa o pescoço do chefe por alguns segundos a mais do que o normal.
18;;Reagindo;Surpresa;Falando;Bravo;Reagindo;Surpresa;En;Ainda tem mais? Que desgraça de dia…
18;;;;Falando;;;;En;Mas os acionistas não vão me deixar em paz se eu não terminar isso.
18;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;En;Muito bem, meus bessílimos, mas não mais belos que eu, telespecdatores!
18;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;En;Sei que sua empresa nunca será tão protegida quanto a minha, mas tô aqui pra ser sua luz no fim do túnel!
18;;;;Falando;;;;En;Tenho as melhores dicas pra lidar com essas crises.
18;;;;Falando;;;;En;Perda de confiança… Que fofo esse gatinho jogando tomate.
18;;;;Falando;;;;En;Hmm… Clientes são fogo.
18;;;;Falando;;;;En;"Eles não compram nada se acharem que sua empresa ""poluí os mares"" ou ""invade reservas""."
18;;;;Falando;;;;En;Sempre me dizem pra “ver os clientes como pessoas e não como carteiras”, todo esse papinho furado de curso de RH.
18;;;;Falando;;;;En;É um bando de vegano fresco.
18;;;;Falando;;;;En;Por isso temos que ter a mídia ao nosso lado.
18;;;;Falando;Feliz;;;En;Você só precisa molhar a mão de alguns jornalistas, patrocinar umas redes de televisão e pagar uns infulenciadores.
18;;;;Falando;;;;En;É melão com açúcar.
18;;;;Falando;;Reagindo;;En;E o que você não tiver afim de fazer, é só mandar seu capacho por ti.
18;;;;;;;;Na;Enzo observa a câmera por alguns segundos. Uma gota de suor escorre por sua testa.
18;;;Feliz;Falando;Feliz;;Feliz;En;P*rra! É...
18;;;Feliz;Falando;Feliz;;Feliz;En;Era brincadeira, gente!
18;;;Surpresa;Falando;Feliz;;Surpresa;En;Claro que o correcto é...
18;;;;;;;;Na;O homem de terno encara o mais jovem.
18;;;;;;Falando;Vergonha;La;M-Manter uma comunicação transparente e responsável com o público…
18;;;Surpresa;;Surpresa;Falando;Vergonha;La;E fornecer informações corretas sobre o incidente e as medidas adotadas...
18;;;Feliz;Falando;Feliz;;Feliz;En;É o que eu sempre digo!
18;;;;Falando;;;;En;Próximo tópico…
18;;;Feliz;Falando;Feliz;;Feliz;En;Perda de vantagem competitiva. Isso é liretalmente a pior coisa, meu!
18;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;En;Seus projetos não podem vazar!
18;;Reagindo;Medo;Falando;Bravo;Reagindo;Medo;En;Sua empresa nunca será o segundo maior monopólio nacional se suas ideias geniais caírem nas mãos dos desgraçados da FossilDrops!
18;;Falando;;;;;;Ed;Se a empresa não protege os dados, pode tomar multa e se incomodar dos pés à cabeça por causa da LGPD.
18;;Falando;;;;;;Ed;Desligar sistemas pra resolver essa bucha pode atrasar o serviço da empresa.
18;;Falando;;;;;;Ed;É um baita prejuízo no bolso, na imagem e na concorrência.
18;;Falando;;;;;;Ed;Além do trabalho da gurizada que tem que limpar a bagunça depois.
19;;Falando;;;;;;Ed;Pra evitar as cagadas, tu tem que usar tudo que tiver.
19;;Falando;;;;;;Ed;Os DLP monitoram os dado.
19;;Falando;;;;;;Ed;Não deixe que seja copiado ou enviado.
19;;Falando;;;;;;Ed;Zero Trust tranca a indiada toda.
19;;Falando;;;;;;Ed;O acesso é conferido antes com base no contexto e na identidade do vivente.
19;;Falando;;;;;;Ed;Treinamento pros funcionários.
19;;Falando;Vergonha;;Surpresa;;Surpresa;Ed;Ajuda a pararem de ser bocabertas e aprendem como evitar erro de vazamento.
19;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;La;Meio que… Literalmente a razão dessas A.U.L.As existirem, não é?
19;;Falando;Surpresa;;;;;Ed;Aham.
19;;Falando;;;;;;Ed;Classificar. Identificar o que é mais importante do resto.
19;;Falando;;;;;;Ed;Botar uma proteção extra pra não dar peleia.
19;;Falando;;;;;;Ed;Monitorar terceiros.
19;;Falando;;;;;;Ed;Fornecedores e parceiros podem passar a mão nos dados também. Tem que ficar no bico.
19;;Falando;;;;;;Ed;Daí junta tudo e corre pro abraço.
19;;Falando;;;;;;Ed;E tu tá seguro, chê.
19;;;;;;Falando;;La;É muito interessante aprender tanto sobre isso…
19;;;;;;Falando;;La;Se soubéssemos antes, talvez teríamos evitados o–
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Incidente da… PetroCais?!
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Hã? Isso é aquele caso do ano passado?
20;;;;Falando;;;;En;Não tenho culpa que aqueles esfomeados das plataformas não aguentaram dois diazinhos sem comer.
20;;;;Reagindo;Vergonha;Falando;Vergonha;La;N-Não, senhor Kaiser…
20;;;;;;Falando;;La;É sobre o incidente de vazamento de dados…
20;;;;;;Falando;Vergonha;La;N-Não faz muito tempo que aconte–
20;;;;Falando;;;;En;Aquele crânio de pássaro preto…
20;;Reagindo;Medo;Falando;Bravo;Reagindo;Bravo;En;Você tava pesquisando isso sem parar, Lari! Me explica agora mesmo que merda aconteceu!
20;;;;;;Falando;;La;Já foi resolvido, senhor…
20;;;Feliz;;Feliz;Falando;Vergonha;La;N-Nossos amigos da C.A.F.E. foram muito eficientes!
20;;;;;;Falando;;La;Um dos nossos funcionários, que j-já foi demitido… não precisa gritar… ele meio que… Foi enganado pelos criminosos e clicou onde não devia…
20;;;Surpresa;;Surpresa;Falando;Feliz;La;O computador foi infectado e os PetroKillers... o grupo hacker do símbolo de corvo... conseguiram se mover pela rede e obter acesso ao sistema de logística.
20;;;Surpresa;;Surpresa;Falando;Vergonha;La;Os invasores alcançaram servidores que armazenavam informações confidenciais da empresa...
20;;;Surpresa;;Surpresa;Falando;Feliz;La;Até algumas que o senhor gostava de usar para... bem...
20;;;;;;Falando;;La;Isso não importa agora.
20;;;;;;;;Na;Enzo Kaiser fica imóvel por alguns segundos. A expressão em seu rosto sugere que ele está processando uma quantidade de raiva maior do que o normal.
20;;;Feliz;;Feliz;Falando;Feliz;La;Os criminosos criptografaram os arquivos, impedindo que a empresa os utilizasse… Foi bem complicado, muita dor de cabeça…
20;;Reagindo;Feliz;;Feliz;Falando;Feliz;La;Por sorte, o senhor Eduardo e seus colegas de equipe resolveram tudo para nós!
20;;;Feliz;;Feliz;Falando;Feliz;La;Muito obrigado novamente, à toda a equipe da C.A.F.E.!
20;;Falando;;;;;;Ed;Capaz. Não foi nada.
20;;;;;;Falando;;La;Antes de serem descobertos, os invasores copiaram secretamente os dados da empresa e começaram a vender online…
20;;;;;;Falando;;La;Demos o nosso melhor para contornar a situação com a imprensa e as questões jurídicas, mas não foi fácil…
20;;;;;;Falando;;La;Se soubéssemos dessas técnicas de prevenção ante–
20;;Reagindo;Surpresa;Falando;Bravo;Reagindo;Surpresa;En;PORQUE NÃO ME FALOU NADA, IMBECIL!?
20;;;Feliz;;Feliz;Falando;Feliz;La;E-Eu… Eu falei! Mais de vinte vezes!
20;;Reagindo;Medo;Reagindo;Medo;Falando;Bravo;La;Mas o senhor nunca me escuta!
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Que você pensa que é pra gritar assim?!
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Enzo Ceolin Kaiser, lembra? O dono da maior empresa nacional!
20;;;Feliz;Falando;Feliz;;Feliz;En;Um gênio, bilionário e filantopro!
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Sou basicamente o dono desse país. E você?
20;;Reagindo;Medo;Falando;Bravo;Reagindo;Bravo;En;Você não é nada! É só um capacho de merda.
20;;;;Falando;;;;En;Baixe sua bola.
20;;;;;;Falando;;La;…
20;;;;;;Falando;Vergonha;La;M-Me perdoe, senhor…
20;;Falando;;;;;;Ed;…
20;;;;Falando;;;;En;Não acredito que esses incomtepentes deixaram minha empresa ser invadida…
20;;;Feliz;Falando;Feliz;;Feliz;En;Foi sua culpa por só contratar inúteis!
20;;;;;;Falando;Vergonha;La;Sinto muito… n-não vai acontecer de novo…
20;;;;Falando;;;;En;Espero que não.
20;;;;Falando;;;;En;Agora de joelhos.
20;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;La;…Hã…?
20;;;Feliz;Falando;Vergonha;;Feliz;En;Ajoelha e peça desculpas. Agora!
20;;;;;;Falando;Vergonha;La;M-Mas… s-senhor…
20;;Falando;;;;;;Ed;Não, fica de pé.
20;;Falando;;;;;;Ed;Já chega.
20;;Falando;;;;;;Ed;Deixa o piá em paz.
20;;Reagindo;Surpresa;Falando;Bravo;Reagindo;Surpresa;En;Ah, é? Decidiu abrir a boca, velhote? Quer proteger esse merdinha?
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Acha que vale o preço?
20;;;;Falando;;;;En;Eu posso destruir sua vida…
20;;;;Falando;;;;En;Primeiro, eu te demito da C.A.F.E..
20;;;;Falando;;;;En;Depois… acabo com sua reputação.
20;;;;Falando;;;;En;Destruo as carreiras de cada pessoa que você já amou na vida, uma por uma.
20;;;;Falando;;;;En;Até que todos os caipiras lambedores de cavalo estejam na rua.
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;E aí? Quer pagar pra ver?
20;;Falando;;;;;;Ed;…
20;;;;Falando;;;;En;Foi o que pensei.
20;;;;Falando;;Reagindo;;En;Lari.
20;;;;Falando;Bravo;;;En;Chama a segurância e tira esse otário daqui.
20;;;;;;Falando;Vergonha;La;S-S-Segurança…
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Quê?
20;;;;Falando;;;;En;Tira esse ovo da boca pra fal—
20;;;Feliz;Reagindo;Feliz;Falando;Feliz;La;Segurança, Enzo!
20;;;;;;Falando;;La;Não é “segurância”, é segurança.
20;;;;;;Falando;;La;Estatisticamente, probabilidades, fenomenal, distribuição, determinação, responsabilidade, incompetência, integrantes…
20;;Reagindo;Surpresa;Falando;Surpresa;Reagindo;Surpresa;En;Tá chapando?
20;;;;;;Falando;;La;Você não é inteligente…
20;;;;;;Falando;;La;V-Você tenta usar palavras complicadas porque acha que isso faz parecer inteligente… Mas nem consegue pronunciá-las direito.
20;;;;;;Falando;;La;Você não sabe nada sobre logística de distribuição de combustíveis… Nem sobre manutenção preventiva das refinarias…
20;;Reagindo;Surpresa;Reagindo;Surpresa;Falando;Surpresa;La;Sabe diferenciar uma unidade de hidrocraqueamento de uma de craqueamento catalítico fluidizado?
20;;;;Falando;;;;En;Você tá… inventando essas palavras…
20;;;Feliz;;Feliz;Falando;Feliz;La;Sempre fui eu! Eu tive que aprender toneladas de informações sobre o funcionamento de uma petrolífera por sua causa!
20;;Reagindo;Medo;Reagindo;Medo;Falando;Bravo;La;Marco todas as suas reuniões e você quase nunca aparece!
